precision,recall,threshold
0.7663690476190477,0.9537037037037037,0.45965677
0.7660208643815202,0.9518518518518518,0.46028608
0.7671641791044777,0.9518518518518518,0.46048194
0.7683109118086696,0.9518518518518518,0.46084172
0.7679640718562875,0.95,0.46096066
0.7691154422788605,0.95,0.46121266
0.7687687687687688,0.9481481481481482,0.46142578
0.7684210526315789,0.9462962962962963,0.46191406
0.7695783132530121,0.9462962962962963,0.4620745
0.770739064856712,0.9462962962962963,0.4626328
0.7719033232628398,0.9462962962962963,0.46310562
0.773071104387292,0.9462962962962963,0.46388945
0.7742424242424243,0.9462962962962963,0.4644969
0.7754172989377845,0.9462962962962963,0.4646183
0.7750759878419453,0.9444444444444444,0.4648853
0.776255707762557,0.9444444444444444,0.46524844
0.7774390243902439,0.9444444444444444,0.46525338
0.7786259541984732,0.9444444444444444,0.4652764
0.7798165137614679,0.9444444444444444,0.46554044
0.781010719754977,0.9444444444444444,0.46580434
0.7806748466257669,0.9425925925925925,0.4659571
0.7818740399385561,0.9425925925925925,0.4660838
0.7815384615384615,0.9407407407407408,0.46636048
0.7812018489984591,0.9388888888888889,0.46737984
0.7824074074074074,0.9388888888888889,0.46744415
0.7836166924265843,0.9388888888888889,0.4676592
0.7832817337461301,0.937037037037037,0.4678589
0.7844961240310078,0.937037037037037,0.46800748
0.7841614906832298,0.9351851851851852,0.46838334
0.7853810264385692,0.9351851851851852,0.4684511
0.7866043613707165,0.9351851851851852,0.46897408
0.7862714508580343,0.9333333333333333,0.46967965
0.7875,0.9333333333333333,0.46986768
0.7887323943661971,0.9333333333333333,0.4711458
0.7899686520376176,0.9333333333333333,0.47129172
0.7912087912087912,0.9333333333333333,0.4721336
0.7924528301886793,0.9333333333333333,0.47246128
0.7937007874015748,0.9333333333333333,0.47276783
0.7949526813880127,0.9333333333333333,0.47285223
0.7962085308056872,0.9333333333333333,0.47320238
0.7974683544303798,0.9333333333333333,0.4736198
0.7987321711568938,0.9333333333333333,0.4736328
0.8,0.9333333333333333,0.4739178
0.8012718600953895,0.9333333333333333,0.4742433
0.802547770700637,0.9333333333333333,0.47494957
0.8038277511961722,0.9333333333333333,0.47510174
0.805111821086262,0.9333333333333333,0.47529438
0.8064,0.9333333333333333,0.47585565
0.8076923076923077,0.9333333333333333,0.47588587
0.8089887640449438,0.9333333333333333,0.47612056
0.8102893890675241,0.9333333333333333,0.47680664
0.8099838969404187,0.9314814814814815,0.47734904
0.8112903225806452,0.9314814814814815,0.47766295
0.8126009693053312,0.9314814814814815,0.47767183
0.813915857605178,0.9314814814814815,0.4780544
0.8152350081037277,0.9314814814814815,0.4787383
0.8165584415584416,0.9314814814814815,0.47964266
0.816260162601626,0.9296296296296296,0.47972578
0.8159609120521173,0.9277777777777778,0.4797899
0.8156606851549756,0.9259259259259259,0.47979677
0.8169934640522876,0.9259259259259259,0.47995275
0.8166939443535188,0.924074074074074,0.48011875
0.8180327868852459,0.924074074074074,0.48015314
0.819376026272578,0.924074074074074,0.48016956
0.8207236842105263,0.924074074074074,0.4804533
0.8204283360790774,0.9222222222222223,0.4814453
0.8217821782178217,0.9222222222222223,0.48163608
0.8214876033057851,0.9203703703703704,0.48174068
0.8228476821192053,0.9203703703703704,0.48210597
0.824212271973466,0.9203703703703704,0.4821939
0.8255813953488372,0.9203703703703704,0.48265213
0.8252911813643927,0.9185185185185185,0.48279384
0.825,0.9166666666666666,0.48370183
0.8263772954924875,0.9166666666666666,0.48427597
0.8277591973244147,0.9166666666666666,0.48563242
0.8291457286432161,0.9166666666666666,0.48565733
0.8305369127516778,0.9166666666666666,0.4858569
0.8319327731092437,0.9166666666666666,0.48600513
0.8333333333333334,0.9166666666666666,0.48644724
0.8347386172006745,0.9166666666666666,0.4867665
0.8361486486486487,0.9166666666666666,0.4868164
0.8358714043993232,0.9148148148148149,0.4868692
0.8372881355932204,0.9148148148148149,0.48774698
0.8387096774193549,0.9148148148148149,0.48814586
0.8401360544217688,0.9148148148148149,0.4886502
0.8398637137989778,0.912962962962963,0.48876953
0.841296928327645,0.912962962962963,0.48906246
0.8427350427350427,0.912962962962963,0.48915678
0.8441780821917808,0.912962962962963,0.48980406
0.8456260720411664,0.912962962962963,0.4898591
0.8470790378006873,0.912962962962963,0.48988405
0.846815834767642,0.9111111111111111,0.48995557
0.8482758620689655,0.9111111111111111,0.49040562
0.8480138169257341,0.9092592592592592,0.49086538
0.8494809688581315,0.9092592592592592,0.49101406
0.8509532062391681,0.9092592592592592,0.49333593
0.8524305555555556,0.9092592592592592,0.49344602
0.8539130434782609,0.9092592592592592,0.49345678
0.8554006968641115,0.9092592592592592,0.494048
0.8568935427574171,0.9092592592592592,0.49410868
0.8583916083916084,0.9092592592592592,0.49448594
0.8581436077057794,0.9074074074074074,0.49451226
0.8596491228070176,0.9074074074074074,0.49473342
0.8611599297012302,0.9074074074074074,0.4948854
0.8609154929577465,0.9055555555555556,0.494956
0.8624338624338624,0.9055555555555556,0.4950964
0.8639575971731449,0.9055555555555556,0.49523273
0.8654867256637168,0.9055555555555556,0.49525708
0.8652482269503546,0.9037037037037037,0.4953827
0.8650088809946714,0.9018518518518519,0.49662182
0.8665480427046264,0.9018518518518519,0.4966486
0.8680926916221033,0.9018518518518519,0.4970373
0.8696428571428572,0.9018518518518519,0.4974594
0.8711985688729875,0.9018518518518519,0.49756095
0.8727598566308243,0.9018518518518519,0.49854547
0.874326750448833,0.9018518518518519,0.49859828
0.8741007194244604,0.9,0.49873474
0.8756756756756757,0.9,0.49897742
0.8772563176895307,0.9,0.4990088
0.8788426763110307,0.9,0.4991607
0.8804347826086957,0.9,0.49917987
0.8802177858439202,0.8981481481481481,0.49920928
0.8818181818181818,0.8981481481481481,0.49957925
0.8834244080145719,0.8981481481481481,0.5000896
0.885036496350365,0.8981481481481481,0.500217
0.8848263254113345,0.8962962962962963,0.5005254
0.8846153846153846,0.8944444444444445,0.50084114
0.8844036697247707,0.8925925925925926,0.50100416
0.8841911764705882,0.8907407407407407,0.5022366
0.8858195211786372,0.8907407407407407,0.50294435
0.8856088560885609,0.8888888888888888,0.5030584
0.8853974121996303,0.8870370370370371,0.5031017
0.8870370370370371,0.8870370370370371,0.50349545
0.8886827458256029,0.8870370370370371,0.5038663
0.8903345724907064,0.8870370370370371,0.5040108
0.8901303538175046,0.8851851851851852,0.5053627
0.8899253731343284,0.8833333333333333,0.50559527
0.891588785046729,0.8833333333333333,0.50563306
0.8913857677902621,0.8814814814814815,0.5062475
0.8911819887429644,0.8796296296296297,0.50632364
0.8909774436090225,0.8777777777777778,0.50634766
0.8907721280602636,0.8759259259259259,0.5067717
0.8905660377358491,0.8740740740740741,0.5077425
0.8903591682419659,0.8722222222222222,0.50859326
0.8901515151515151,0.8703703703703703,0.50863945
0.889943074003795,0.8685185185185185,0.509879
0.8897338403041825,0.8666666666666667,0.5110446
0.8895238095238095,0.8648148148148148,0.5111279
0.8912213740458015,0.8648148148148148,0.5117479
0.8910133843212237,0.8629629629629629,0.51188153
0.8908045977011494,0.8611111111111112,0.51189893
0.8905950095969289,0.8592592592592593,0.5120982
0.8903846153846153,0.8574074074074074,0.5121057
0.8921001926782274,0.8574074074074074,0.5121228
0.8918918918918919,0.8555555555555555,0.51220703
0.8916827852998066,0.8537037037037037,0.5126953
0.8912621359223301,0.85,0.512705
0.8929961089494164,0.85,0.512951
0.8947368421052632,0.85,0.51327187
0.896484375,0.85,0.513301
0.8962818003913894,0.8481481481481481,0.5135625
0.8960784313725491,0.8462962962962963,0.51477075
0.8958742632612967,0.8444444444444444,0.51488394
0.8956692913385826,0.8425925925925926,0.5149518
0.8954635108481263,0.8407407407407408,0.5159108
0.8972332015810277,0.8407407407407408,0.5159429
0.899009900990099,0.8407407407407408,0.51596963
0.8988095238095238,0.8388888888888889,0.5159858
0.8986083499005965,0.837037037037037,0.5162915
0.898406374501992,0.8351851851851851,0.5167599
0.8982035928143712,0.8333333333333334,0.5169962
0.9,0.8333333333333334,0.5170889
0.8997995991983968,0.8314814814814815,0.51803756
0.8995983935742972,0.8296296296296296,0.51844573
0.8993963782696177,0.8277777777777777,0.5185547
0.8991935483870968,0.825925925925926,0.518795
0.901010101010101,0.825925925925926,0.51903474
0.9008097165991903,0.8240740740740741,0.51920605
0.9026369168356998,0.8240740740740741,0.5197952
0.9044715447154471,0.8240740740740741,0.5204764
0.9042769857433809,0.8222222222222222,0.52090484
0.9040816326530612,0.8203703703703704,0.5209345
0.9059304703476483,0.8203703703703704,0.5210233
0.9057377049180327,0.8185185185185185,0.5212648
0.9075975359342916,0.8185185185185185,0.5214052
0.9074074074074074,0.8166666666666667,0.52142525
0.9072164948453608,0.8148148148148148,0.5214341
0.9070247933884298,0.812962962962963,0.52214944
